When,Vehicle,Alberta,BritishColumbia,Canada,Manitoba,NewBrunswick,NewfoundlandAndLabrador,NovaScotia,Ontario,PrinceEdwardIsland,Quebec,Saskatchewan
02/01/1966,Trucks,0,0,10500,0,0,0,0,0,0,0,0
02/01/1966,Passenger cars,0,0,51066,0,0,0,0,0,0,0,0
03/01/1966,Passenger cars,0,0,79882,0,0,0,0,0,0,0,0
03/01/1966,Trucks,0,0,14484,0,0,0,0,0,0,0,0
03/01/1966,"Total, new motor vehicles",0,0,94366,0,0,0,0,0,0,0,0
04/01/1966,"Total, new motor vehicles",0,0,78979,0,0,0,0,0,0,0,0
04/01/1966,Trucks,0,0,12795,0,0,0,0,0,0,0,0
04/01/1966,Passenger cars,0,0,66184,0,0,0,0,0,0,0,0
05/01/1966,Passenger cars,0,0,63520,0,0,0,0,0,0,0,0
05/01/1966,Trucks,0,0,12662,0,0,0,0,0,0,0,0
05/01/1966,"Total, new motor vehicles",0,0,76182,0,0,0,0,0,0,0,0
06/01/1966,"Total, new motor vehicles",0,0,78442,0,0,0,0,0,0,0,0
06/01/1966,Trucks,0,0,13034,0,0,0,0,0,0,0,0
06/01/1966,Passenger cars,0,0,65408,0,0,0,0,0,0,0,0
07/01/1966,Passenger cars,0,0,51038,0,0,0,0,0,0,0,0
07/01/1966,Trucks,0,0,9833,0,0,0,0,0,0,0,0
07/01/1966,"Total, new motor vehicles",0,0,60871,0,0,0,0,0,0,0,0
08/01/1966,"Total, new motor vehicles",0,0,61819,0,0,0,0,0,0,0,0
08/01/1966,Trucks,0,0,10400,0,0,0,0,0,0,0,0
08/01/1966,Passenger cars,0,0,51419,0,0,0,0,0,0,0,0
09/01/1966,Passenger cars,0,0,44443,0,0,0,0,0,0,0,0
09/01/1966,Trucks,0,0,8106,0,0,0,0,0,0,0,0
09/01/1966,"Total, new motor vehicles",0,0,52549,0,0,0,0,0,0,0,0
10/01/1966,"Total, new motor vehicles",0,0,67446,0,0,0,0,0,0,0,0
10/01/1966,Trucks,0,0,9233,0,0,0,0,0,0,0,0
10/01/1966,Passenger cars,0,0,58213,0,0,0,0,0,0,0,0
11/01/1966,Passenger cars,0,0,59897,0,0,0,0,0,0,0,0
11/01/1966,Trucks,0,0,10323,0,0,0,0,0,0,0,0
11/01/1966,"Total, new motor vehicles",0,0,70220,0,0,0,0,0,0,0,0
12/01/1966,"Total, new motor vehicles",0,0,66763,0,0,0,0,0,0,0,0
12/01/1966,Trucks,0,0,10780,0,0,0,0,0,0,0,0
12/01/1966,Passenger cars,0,0,55983,0,0,0,0,0,0,0,0
01/01/1967,Passenger cars,0,0,45475,0,0,0,0,0,0,0,0
01/01/1967,Trucks,0,0,9466,0,0,0,0,0,0,0,0
01/01/1967,"Total, new motor vehicles",0,0,54941,0,0,0,0,0,0,0,0
02/01/1967,"Total, new motor vehicles",0,0,54701,0,0,0,0,0,0,0,0
02/01/1967,Trucks,0,0,9425,0,0,0,0,0,0,0,0
02/01/1967,Passenger cars,0,0,45276,0,0,0,0,0,0,0,0
03/01/1967,Passenger cars,0,0,68381,0,0,0,0,0,0,0,0
03/01/1967,Trucks,0,0,14401,0,0,0,0,0,0,0,0
03/01/1967,"Total, new motor vehicles",0,0,82782,0,0,0,0,0,0,0,0
04/01/1967,"Total, new motor vehicles",0,0,78532,0,0,0,0,0,0,0,0
04/01/1967,Trucks,0,0,12680,0,0,0,0,0,0,0,0
04/01/1967,Passenger cars,0,0,65852,0,0,0,0,0,0,0,0
05/01/1967,Passenger cars,0,0,81259,0,0,0,0,0,0,0,0
05/01/1967,Trucks,0,0,15694,0,0,0,0,0,0,0,0
05/01/1967,"Total, new motor vehicles",0,0,96953,0,0,0,0,0,0,0,0
06/01/1967,"Total, new motor vehicles",0,0,90108,0,0,0,0,0,0,0,0
06/01/1967,Trucks,0,0,14951,0,0,0,0,0,0,0,0
06/01/1967,Passenger cars,0,0,75157,0,0,0,0,0,0,0,0
07/01/1967,Passenger cars,0,0,47889,0,0,0,0,0,0,0,0
07/01/1967,Trucks,0,0,9892,0,0,0,0,0,0,0,0
07/01/1967,"Total, new motor vehicles",0,0,57781,0,0,0,0,0,0,0,0
08/01/1967,"Total, new motor vehicles",0,0,55704,0,0,0,0,0,0,0,0
08/01/1967,Trucks,0,0,9882,0,0,0,0,0,0,0,0
08/01/1967,Passenger cars,0,0,45822,0,0,0,0,0,0,0,0
09/01/1967,Passenger cars,0,0,43556,0,0,0,0,0,0,0,0
09/01/1967,Trucks,0,0,9392,0,0,0,0,0,0,0,0
09/01/1967,"Total, new motor vehicles",0,0,52948,0,0,0,0,0,0,0,0
10/01/1967,"Total, new motor vehicles",0,0,66680,0,0,0,0,0,0,0,0
10/01/1967,Trucks,0,0,11071,0,0,0,0,0,0,0,0
10/01/1967,Passenger cars,0,0,55609,0,0,0,0,0,0,0,0
11/01/1967,Passenger cars,0,0,55065,0,0,0,0,0,0,0,0
11/01/1967,Trucks,0,0,9609,0,0,0,0,0,0,0,0
11/01/1967,"Total, new motor vehicles",0,0,64674,0,0,0,0,0,0,0,0
12/01/1967,"Total, new motor vehicles",0,0,59503,0,0,0,0,0,0,0,0
12/01/1967,Trucks,0,0,9409,0,0,0,0,0,0,0,0
12/01/1967,Passenger cars,0,0,50094,0,0,0,0,0,0,0,0
01/01/1968,Passenger cars,0,0,48928,0,0,0,0,0,0,0,0
01/01/1968,Trucks,0,0,10276,0,0,0,0,0,0,0,0
01/01/1968,"Total, new motor vehicles",5309,6455,59204,2574,1287,754,1837,24734,220,13210,2824
02/01/1968,"Total, new motor vehicles",5615,5832,60172,2355,1445,895,1890,24769,236,14251,2884
02/01/1968,Trucks,0,0,10007,0,0,0,0,0,0,0,0
02/01/1968,Passenger cars,0,0,50165,0,0,0,0,0,0,0,0
03/01/1968,Passenger cars,0,0,67145,0,0,0,0,0,0,0,0
03/01/1968,Trucks,0,0,13297,0,0,0,0,0,0,0,0
03/01/1968,"Total, new motor vehicles",7171,6998,80442,3405,2147,1569,3033,31294,451,20139,4235
04/01/1968,"Total, new motor vehicles",6123,6463,78644,3136,2064,1390,2822,30607,435,21725,3879
04/01/1968,Trucks,0,0,12095,0,0,0,0,0,0,0,0
04/01/1968,Passenger cars,0,0,66549,0,0,0,0,0,0,0,0
05/01/1968,Passenger cars,0,0,81060,0,0,0,0,0,0,0,0
05/01/1968,Trucks,0,0,15496,0,0,0,0,0,0,0,0
05/01/1968,"Total, new motor vehicles",8233,7848,96556,3981,2805,1567,3508,37636,507,26099,4372
06/01/1968,"Total, new motor vehicles",7449,7915,84240,3566,2596,1432,2971,33494,374,21084,3359
06/01/1968,Trucks,0,0,13914,0,0,0,0,0,0,0,0
06/01/1968,Passenger cars,0,0,70326,0,0,0,0,0,0,0,0
07/01/1968,Passenger cars,0,0,61478,0,0,0,0,0,0,0,0
07/01/1968,Trucks,0,0,13104,0,0,0,0,0,0,0,0
07/01/1968,"Total, new motor vehicles",6738,8091,74582,3284,2160,1172,2886,28758,345,18024,3124
08/01/1968,"Total, new motor vehicles",5988,7437,65477,2944,1708,1180,2220,23899,242,16722,3137
08/01/1968,Trucks,0,0,11749,0,0,0,0,0,0,0,0
08/01/1968,Passenger cars,0,0,53728,0,0,0,0,0,0,0,0
09/01/1968,Passenger cars,0,0,47382,0,0,0,0,0,0,0,0
09/01/1968,Trucks,0,0,10223,0,0,0,0,0,0,0,0
09/01/1968,"Total, new motor vehicles",5136,5997,57605,2306,1294,1000,1936,23069,187,14385,2295
10/01/1968,"Total, new motor vehicles",7360,8301,87356,3533,2233,1379,2963,36269,335,21342,3641
10/01/1968,Trucks,0,0,13830,0,0,0,0,0,0,0,0
10/01/1968,Passenger cars,0,0,73526,0,0,0,0,0,0,0,0
11/01/1968,Passenger cars,0,0,64119,0,0,0,0,0,0,0,0
11/01/1968,Trucks,0,0,12280,0,0,0,0,0,0,0,0
11/01/1968,"Total, new motor vehicles",7062,7694,76399,3534,1635,933,2449,32166,269,17180,3477
12/01/1968,"Total, new motor vehicles",5882,6884,68776,2984,1473,734,2276,31037,237,14577,2692
12/01/1968,Trucks,0,0,11267,0,0,0,0,0,0,0,0
12/01/1968,Passenger cars,0,0,57509,0,0,0,0,0,0,0,0
01/01/1969,Passenger cars,0,0,51137,0,0,0,0,0,0,0,0
01/01/1969,Trucks,0,0,11332,0,0,0,0,0,0,0,0
01/01/1969,"Total, new motor vehicles",5687,5934,62469,2368,1512,873,1873,27143,259,14564,2256
02/01/1969,"Total, new motor vehicles",5743,7444,69365,2560,2005,1202,2705,29828,256,15327,2295
02/01/1969,Trucks,0,0,11900,0,0,0,0,0,0,0,0
02/01/1969,Passenger cars,0,0,57465,0,0,0,0,0,0,0,0
03/01/1969,Passenger cars,0,0,71277,0,0,0,0,0,0,0,0
03/01/1969,Trucks,0,0,15419,0,0,0,0,0,0,0,0
03/01/1969,"Total, new motor vehicles",7919,8612,86696,3495,2879,1408,4107,33760,304,20722,3490
04/01/1969,"Total, new motor vehicles",8307,9001,93521,3879,2472,1367,2532,36801,451,24713,3998
04/01/1969,Trucks,0,0,16345,0,0,0,0,0,0,0,0
04/01/1969,Passenger cars,0,0,77176,0,0,0,0,0,0,0,0
05/01/1969,Passenger cars,0,0,78168,0,0,0,0,0,0,0,0
05/01/1969,Trucks,0,0,15468,0,0,0,0,0,0,0,0
05/01/1969,"Total, new motor vehicles",8418,9563,93636,3982,2179,1307,1994,37593,356,25019,3225
06/01/1969,"Total, new motor vehicles",8618,9833,88141,3471,2062,1204,2218,35588,349,21733,3065
06/01/1969,Trucks,0,0,15734,0,0,0,0,0,0,0,0
06/01/1969,Passenger cars,0,0,72407,0,0,0,0,0,0,0,0
07/01/1969,Passenger cars,0,0,56258,0,0,0,0,0,0,0,0
07/01/1969,Trucks,0,0,13231,0,0,0,0,0,0,0,0
07/01/1969,"Total, new motor vehicles",6129,7917,69489,2914,1746,1100,1904,27305,307,17663,2504
08/01/1969,"Total, new motor vehicles",5206,6980,56072,2263,1502,847,1876,21225,242,13612,2319
08/01/1969,Trucks,0,0,10304,0,0,0,0,0,0,0,0
08/01/1969,Passenger cars,0,0,45768,0,0,0,0,0,0,0,0
09/01/1969,Passenger cars,0,0,62185,0,0,0,0,0,0,0,0
09/01/1969,Trucks,0,0,12115,0,0,0,0,0,0,0,0
09/01/1969,"Total, new motor vehicles",6486,7859,74300,2935,1824,877,2013,30172,182,19080,2872
10/01/1969,"Total, new motor vehicles",8246,9006,86020,3514,1960,915,2531,34862,306,21739,2941
10/01/1969,Trucks,0,0,12706,0,0,0,0,0,0,0,0
10/01/1969,Passenger cars,0,0,73314,0,0,0,0,0,0,0,0
11/01/1969,Passenger cars,0,0,64470,0,0,0,0,0,0,0,0
11/01/1969,Trucks,0,0,12135,0,0,0,0,0,0,0,0
11/01/1969,"Total, new motor vehicles",7209,8917,76605,3242,1597,815,2360,31580,240,17959,2686
12/01/1969,"Total, new motor vehicles",5883,6598,61191,2600,1147,728,1682,26380,206,13804,2163
12/01/1969,Trucks,0,0,10013,0,0,0,0,0,0,0,0
12/01/1969,Passenger cars,0,0,51178,0,0,0,0,0,0,0,0
01/01/1970,Passenger cars,0,0,40480,0,0,0,0,0,0,0,0
01/01/1970,Trucks,0,0,9021,0,0,0,0,0,0,0,0
01/01/1970,"Total, new motor vehicles",4631,6412,49501,2125,1178,693,1482,20026,216,11211,1527
02/01/1970,"Total, new motor vehicles",5172,6165,51089,1995,1254,758,1557,21152,178,11364,1494
02/01/1970,Trucks,0,0,9327,0,0,0,0,0,0,0,0
02/01/1970,Passenger cars,0,0,41762,0,0,0,0,0,0,0,0
03/01/1970,Passenger cars,0,0,58806,0,0,0,0,0,0,0,0
03/01/1970,Trucks,0,0,12987,0,0,0,0,0,0,0,0
03/01/1970,"Total, new motor vehicles",6219,7773,71793,2914,2029,1109,2087,29066,236,17776,2584
04/01/1970,"Total, new motor vehicles",6051,7635,78059,3188,1990,1062,2707,30321,313,22012,2780
04/01/1970,Trucks,0,0,13542,0,0,0,0,0,0,0,0
04/01/1970,Passenger cars,0,0,64517,0,0,0,0,0,0,0,0
05/01/1970,Passenger cars,0,0,67217,0,0,0,0,0,0,0,0
05/01/1970,Trucks,0,0,12460,0,0,0,0,0,0,0,0
05/01/1970,"Total, new motor vehicles",5769,6658,79677,3497,1908,1380,2710,30596,329,24253,2577
06/01/1970,"Total, new motor vehicles",7029,7873,83167,3366,2207,1465,2382,33309,422,22464,2650
06/01/1970,Trucks,0,0,14474,0,0,0,0,0,0,0,0
06/01/1970,Passenger cars,0,0,68693,0,0,0,0,0,0,0,0
07/01/1970,Passenger cars,0,0,53491,0,0,0,0,0,0,0,0
07/01/1970,Trucks,0,0,11974,0,0,0,0,0,0,0,0
07/01/1970,"Total, new motor vehicles",5376,6888,65465,2562,1798,1375,2197,24970,332,17794,2173
08/01/1970,"Total, new motor vehicles",4549,5746,53562,2304,1508,979,1781,20654,262,13779,2000
08/01/1970,Trucks,0,0,9650,0,0,0,0,0,0,0,0
08/01/1970,Passenger cars,0,0,43912,0,0,0,0,0,0,0,0
09/01/1970,Passenger cars,0,0,48295,0,0,0,0,0,0,0,0
09/01/1970,Trucks,0,0,10641,0,0,0,0,0,0,0,0
09/01/1970,"Total, new motor vehicles",5036,6283,58936,2419,1569,836,1744,23956,238,14690,2165
10/01/1970,"Total, new motor vehicles",7058,8226,79635,3236,2018,979,2599,32869,292,19288,3070
10/01/1970,Trucks,0,0,13024,0,0,0,0,0,0,0,0
10/01/1970,Passenger cars,0,0,66611,0,0,0,0,0,0,0,0
11/01/1970,Passenger cars,0,0,47646,0,0,0,0,0,0,0,0
11/01/1970,Trucks,0,0,9594,0,0,0,0,0,0,0,0
11/01/1970,"Total, new motor vehicles",5193,6135,57240,2465,1460,874,2085,23276,223,13551,1978
12/01/1970,"Total, new motor vehicles",4188,5240,46117,1753,1068,637,1319,19755,151,10422,1584
12/01/1970,Trucks,0,0,7187,0,0,0,0,0,0,0,0
12/01/1970,Passenger cars,0,0,38930,0,0,0,0,0,0,0,0
01/01/1971,Passenger cars,0,0,34626,0,0,0,0,0,0,0,0
01/01/1971,Trucks,0,0,6991,0,0,0,0,0,0,0,0
01/01/1971,"Total, new motor vehicles",3825,4495,41617,1695,1039,500,1253,18048,155,9267,1340
02/01/1971,"Total, new motor vehicles",4756,6548,54905,2364,1427,891,1854,23399,202,11550,1914
02/01/1971,Trucks,0,0,8642,0,0,0,0,0,0,0,0
02/01/1971,Passenger cars,0,0,46263,0,0,0,0,0,0,0,0
03/01/1971,Passenger cars,0,0,69277,0,0,0,0,0,0,0,0
03/01/1971,Trucks,0,0,13756,0,0,0,0,0,0,0,0
03/01/1971,"Total, new motor vehicles",7078,9253,83033,3532,2335,1389,2720,33876,324,19484,3042
04/01/1971,"Total, new motor vehicles",7194,8772,97321,3550,3029,1756,3458,38020,405,27869,3268
04/01/1971,Trucks,0,0,16048,0,0,0,0,0,0,0,0
04/01/1971,Passenger cars,0,0,81273,0,0,0,0,0,0,0,0
05/01/1971,Passenger cars,0,0,84888,0,0,0,0,0,0,0,0
05/01/1971,Trucks,0,0,17421,0,0,0,0,0,0,0,0
05/01/1971,"Total, new motor vehicles",7669,9001,102309,3850,3127,1966,3351,41098,414,28413,3420
06/01/1971,"Total, new motor vehicles",7606,9771,95455,3568,3024,1858,3011,38117,385,24984,3131
06/01/1971,Trucks,0,0,16968,0,0,0,0,0,0,0,0
06/01/1971,Passenger cars,0,0,78487,0,0,0,0,0,0,0,0
07/01/1971,Passenger cars,0,0,61205,0,0,0,0,0,0,0,0
07/01/1971,Trucks,0,0,12949,0,0,0,0,0,0,0,0
07/01/1971,"Total, new motor vehicles",5876,8083,74154,2820,2379,1387,2392,28065,353,20279,2520
08/01/1971,"Total, new motor vehicles",5403,7444,60841,2640,1831,1112,1984,22885,239,14951,2352
08/01/1971,Trucks,0,0,10337,0,0,0,0,0,0,0,0
08/01/1971,Passenger cars,0,0,50504,0,0,0,0,0,0,0,0
09/01/1971,Passenger cars,0,0,66639,0,0,0,0,0,0,0,0
09/01/1971,Trucks,0,0,12769,0,0,0,0,0,0,0,0
09/01/1971,"Total, new motor vehicles",6796,8502,79408,3260,2280,1416,2537,31308,337,19901,3071
10/01/1971,"Total, new motor vehicles",8380,9177,96877,3646,2675,1624,2779,40636,475,23700,3785
10/01/1971,Trucks,0,0,15411,0,0,0,0,0,0,0,0
10/01/1971,Passenger cars,0,0,81466,0,0,0,0,0,0,0,0
11/01/1971,Passenger cars,0,0,69927,0,0,0,0,0,0,0,0
11/01/1971,Trucks,0,0,15138,0,0,0,0,0,0,0,0
11/01/1971,"Total, new motor vehicles",7653,9155,85065,3097,2265,1441,2617,34393,378,20516,3550
12/01/1971,"Total, new motor vehicles",6515,7132,69347,3009,1780,993,2041,29299,311,15550,2717
12/01/1971,Trucks,0,0,13140,0,0,0,0,0,0,0,0
12/01/1971,Passenger cars,0,0,56207,0,0,0,0,0,0,0,0
01/01/1972,Passenger cars,0,0,46028,0,0,0,0,0,0,0,0
01/01/1972,Trucks,0,0,11860,0,0,0,0,0,0,0,0
01/01/1972,"Total, new motor vehicles",5449,7007,57888,2228,1763,932,1745,23196,206,13253,2109
02/01/1972,"Total, new motor vehicles",6107,8548,68166,2987,1887,1239,2063,26247,315,15670,3103
02/01/1972,Trucks,0,0,13647,0,0,0,0,0,0,0,0
02/01/1972,Passenger cars,0,0,54519,0,0,0,0,0,0,0,0
03/01/1972,Passenger cars,0,0,73862,0,0,0,0,0,0,0,0
03/01/1972,Trucks,0,0,18088,0,0,0,0,0,0,0,0
03/01/1972,"Total, new motor vehicles",8491,9778,91950,4309,2381,2101,2748,35282,412,22166,4282
04/01/1972,"Total, new motor vehicles",7411,9640,95598,3952,2770,2282,2882,34974,402,27641,3644
04/01/1972,Trucks,0,0,17627,0,0,0,0,0,0,0,0
04/01/1972,Passenger cars,0,0,77971,0,0,0,0,0,0,0,0
05/01/1972,Passenger cars,0,0,103483,0,0,0,0,0,0,0,0
05/01/1972,Trucks,0,0,23849,0,0,0,0,0,0,0,0
05/01/1972,"Total, new motor vehicles",10295,11610,127332,4534,3617,2561,3990,49164,547,36815,4199
06/01/1972,"Total, new motor vehicles",9621,10381,112333,4011,3546,2481,3749,43348,527,30777,3892
06/01/1972,Trucks,0,0,21991,0,0,0,0,0,0,0,0
06/01/1972,Passenger cars,0,0,90342,0,0,0,0,0,0,0,0
07/01/1972,Passenger cars,0,0,65536,0,0,0,0,0,0,0,0
07/01/1972,Trucks,0,0,15927,0,0,0,0,0,0,0,0
07/01/1972,"Total, new motor vehicles",6878,8690,81463,3438,2516,1810,2699,30397,403,21427,3205
08/01/1972,"Total, new motor vehicles",6752,8934,72830,3102,2093,1576,2348,26969,308,17543,3205
08/01/1972,Trucks,0,0,15173,0,0,0,0,0,0,0,0
08/01/1972,Passenger cars,0,0,57657,0,0,0,0,0,0,0,0
09/01/1972,Passenger cars,0,0,62264,0,0,0,0,0,0,0,0
09/01/1972,Trucks,0,0,14311,0,0,0,0,0,0,0,0
09/01/1972,"Total, new motor vehicles",7665,9104,76575,3474,2112,1539,2264,27941,339,18810,3327
10/01/1972,"Total, new motor vehicles",9679,10659,110564,4057,2951,1936,3227,46272,417,27187,4179
10/01/1972,Trucks,0,0,19592,0,0,0,0,0,0,0,0
10/01/1972,Passenger cars,0,0,90972,0,0,0,0,0,0,0,0
11/01/1972,Passenger cars,0,0,78166,0,0,0,0,0,0,0,0
11/01/1972,Trucks,0,0,19279,0,0,0,0,0,0,0,0
11/01/1972,"Total, new motor vehicles",8513,10023,97445,4041,2661,1489,3192,39129,377,24084,3936
12/01/1972,"Total, new motor vehicles",6504,7761,73477,3446,1791,1119,1990,32134,242,15498,2992
12/01/1972,Trucks,0,0,15318,0,0,0,0,0,0,0,0
12/01/1972,Passenger cars,0,0,58159,0,0,0,0,0,0,0,0
01/01/1973,Passenger cars,0,0,58462,0,0,0,0,0,0,0,0
01/01/1973,Trucks,0,0,17222,0,0,0,0,0,0,0,0
01/01/1973,"Total, new motor vehicles",6640,8570,75684,3165,2087,1526,2407,30555,307,17704,2723
02/01/1973,"Total, new motor vehicles",7588,10522,85658,3765,2078,1706,2642,34160,331,19743,3123
02/01/1973,Trucks,0,0,18366,0,0,0,0,0,0,0,0
02/01/1973,Passenger cars,0,0,67292,0,0,0,0,0,0,0,0
03/01/1973,Passenger cars,0,0,104081,0,0,0,0,0,0,0,0
03/01/1973,Trucks,0,0,28081,0,0,0,0,0,0,0,0
03/01/1973,"Total, new motor vehicles",11807,13486,132162,5787,3840,2997,4656,49771,577,34159,5082
04/01/1973,"Total, new motor vehicles",9820,12763,129841,4790,3345,2210,3924,52036,532,35945,4476
04/01/1973,Trucks,0,0,25059,0,0,0,0,0,0,0,0
04/01/1973,Passenger cars,0,0,104782,0,0,0,0,0,0,0,0
05/01/1973,Passenger cars,0,0,104071,0,0,0,0,0,0,0,0
05/01/1973,Trucks,0,0,24796,0,0,0,0,0,0,0,0
05/01/1973,"Total, new motor vehicles",10215,12302,128867,5417,3813,2826,4450,46578,579,37758,4929
06/01/1973,"Total, new motor vehicles",10963,12329,125223,5020,3624,2702,4281,47752,494,32762,5296
06/01/1973,Trucks,0,0,25526,0,0,0,0,0,0,0,0
06/01/1973,Passenger cars,0,0,99697,0,0,0,0,0,0,0,0
07/01/1973,Passenger cars,0,0,72366,0,0,0,0,0,0,0,0
07/01/1973,Trucks,0,0,16935,0,0,0,0,0,0,0,0
07/01/1973,"Total, new motor vehicles",7175,9980,89301,3714,2616,1907,3095,32235,341,25184,3054
08/01/1973,"Total, new motor vehicles",7802,10558,85560,3813,2412,1631,2732,31445,325,21253,3589
08/01/1973,Trucks,0,0,18617,0,0,0,0,0,0,0,0
08/01/1973,Passenger cars,0,0,66943,0,0,0,0,0,0,0,0
09/01/1973,Passenger cars,0,0,66004,0,0,0,0,0,0,0,0
09/01/1973,Trucks,0,0,17015,0,0,0,0,0,0,0,0
09/01/1973,"Total, new motor vehicles",7869,9003,83019,3753,2271,1517,2478,31585,358,20526,3659
10/01/1973,"Total, new motor vehicles",10788,11494,116228,5068,2990,2261,3514,44679,565,29411,5458
10/01/1973,Trucks,0,0,25263,0,0,0,0,0,0,0,0
10/01/1973,Passenger cars,0,0,90965,0,0,0,0,0,0,0,0
11/01/1973,Passenger cars,0,0,78259,0,0,0,0,0,0,0,0
11/01/1973,Trucks,0,0,22217,0,0,0,0,0,0,0,0
11/01/1973,"Total, new motor vehicles",8369,10678,100476,4233,2727,1670,3273,38774,418,25702,4632
12/01/1973,"Total, new motor vehicles",7284,8262,74679,3693,2109,1207,2567,29620,312,16283,3342
12/01/1973,Trucks,0,0,16773,0,0,0,0,0,0,0,0
12/01/1973,Passenger cars,0,0,57906,0,0,0,0,0,0,0,0
01/01/1974,Passenger cars,0,0,66167,0,0,0,0,0,0,0,0
01/01/1974,Trucks,0,0,22275,0,0,0,0,0,0,0,0
01/01/1974,"Total, new motor vehicles",8573,9963,88442,3898,2332,1481,2896,35789,331,19159,4020
02/01/1974,"Total, new motor vehicles",8959,10846,89955,4324,2611,1532,2687,32991,373,21298,4334
02/01/1974,Trucks,0,0,23304,0,0,0,0,0,0,0,0
02/01/1974,Passenger cars,0,0,66651,0,0,0,0,0,0,0,0
03/01/1974,Passenger cars,0,0,79274,0,0,0,0,0,0,0,0
03/01/1974,Trucks,0,0,27335,0,0,0,0,0,0,0,0
03/01/1974,"Total, new motor vehicles",10188,10651,106609,5105,3422,2094,3929,38029,493,26995,5703
04/01/1974,"Total, new motor vehicles",12307,10096,124154,5735,3822,2666,4380,44732,583,32785,7048
04/01/1974,Trucks,0,0,30141,0,0,0,0,0,0,0,0
04/01/1974,Passenger cars,0,0,94013,0,0,0,0,0,0,0,0
05/01/1974,Passenger cars,0,0,115752,0,0,0,0,0,0,0,0
05/01/1974,Trucks,0,0,34953,0,0,0,0,0,0,0,0
05/01/1974,"Total, new motor vehicles",13124,15880,150705,6305,4344,3226,5061,52386,743,43115,6521
06/01/1974,"Total, new motor vehicles",11984,14374,127300,5199,3575,2717,4630,44024,565,34558,5674
06/01/1974,Trucks,0,0,29392,0,0,0,0,0,0,0,0
06/01/1974,Passenger cars,0,0,97908,0,0,0,0,0,0,0,0
07/01/1974,Passenger cars,0,0,84788,0,0,0,0,0,0,0,0
07/01/1974,Trucks,0,0,27707,0,0,0,0,0,0,0,0
07/01/1974,"Total, new motor vehicles",10380,13211,112495,5314,3134,2194,3904,38977,457,29679,5245
08/01/1974,"Total, new motor vehicles",10321,12267,104597,4837,2908,1930,3534,35830,432,27149,5389
08/01/1974,Trucks,0,0,27124,0,0,0,0,0,0,0,0
08/01/1974,Passenger cars,0,0,77473,0,0,0,0,0,0,0,0
09/01/1974,Passenger cars,0,0,63862,0,0,0,0,0,0,0,0
09/01/1974,Trucks,0,0,21255,0,0,0,0,0,0,0,0
09/01/1974,"Total, new motor vehicles",7939,10159,85117,3731,2101,1651,2934,32100,304,20492,3706
10/01/1974,"Total, new motor vehicles",10831,11670,108996,4853,2727,1715,3354,40780,416,27683,4967
10/01/1974,Trucks,0,0,24820,0,0,0,0,0,0,0,0
10/01/1974,Passenger cars,0,0,84176,0,0,0,0,0,0,0,0
11/01/1974,Passenger cars,0,0,62694,0,0,0,0,0,0,0,0
11/01/1974,Trucks,0,0,20372,0,0,0,0,0,0,0,0
11/01/1974,"Total, new motor vehicles",8632,8395,83066,3812,2220,966,2606,32361,388,19360,4326
12/01/1974,"Total, new motor vehicles",7557,7510,67868,3398,1877,894,2260,25107,274,15073,3918
12/01/1974,Trucks,0,0,17829,0,0,0,0,0,0,0,0
12/01/1974,Passenger cars,0,0,50039,0,0,0,0,0,0,0,0
01/01/1975,Passenger cars,0,0,53848,0,0,0,0,0,0,0,0
01/01/1975,Trucks,0,0,19770,0,0,0,0,0,0,0,0
01/01/1975,"Total, new motor vehicles",7924,8226,73618,3196,1762,997,2517,28169,266,16753,3808
02/01/1975,"Total, new motor vehicles",8959,10527,91303,4360,2229,1405,2780,34498,331,21739,4475
02/01/1975,Trucks,0,0,21068,0,0,0,0,0,0,0,0
02/01/1975,Passenger cars,0,0,70235,0,0,0,0,0,0,0,0
03/01/1975,Passenger cars,0,0,75334,0,0,0,0,0,0,0,0
03/01/1975,Trucks,0,0,26325,0,0,0,0,0,0,0,0
03/01/1975,"Total, new motor vehicles",10248,11186,101659,4224,2933,2010,3529,36949,420,24991,5169
04/01/1975,"Total, new motor vehicles",11674,12211,122785,5152,3688,2505,4138,41999,515,35173,5730
04/01/1975,Trucks,0,0,31169,0,0,0,0,0,0,0,0
04/01/1975,Passenger cars,0,0,91616,0,0,0,0,0,0,0,0
05/01/1975,Passenger cars,0,0,99483,0,0,0,0,0,0,0,0
05/01/1975,Trucks,0,0,33998,0,0,0,0,0,0,0,0
05/01/1975,"Total, new motor vehicles",12448,13219,133481,5663,3829,2582,4493,48528,603,36431,5685
06/01/1975,"Total, new motor vehicles",13103,13589,132720,5904,3890,2629,4712,47740,564,34286,6303
06/01/1975,Trucks,0,0,34111,0,0,0,0,0,0,0,0
06/01/1975,Passenger cars,0,0,98609,0,0,0,0,0,0,0,0
07/01/1975,Passenger cars,0,0,84330,0,0,0,0,0,0,0,0
07/01/1975,Trucks,0,0,27832,0,0,0,0,0,0,0,0
07/01/1975,"Total, new motor vehicles",10644,10969,112162,4665,3203,2165,3776,40550,541,30494,5155
08/01/1975,"Total, new motor vehicles",10581,11148,99788,4404,2689,1620,3250,36119,391,24767,4819
08/01/1975,Trucks,0,0,26678,0,0,0,0,0,0,0,0
08/01/1975,Passenger cars,0,0,73110,0,0,0,0,0,0,0,0
09/01/1975,Passenger cars,0,0,65202,0,0,0,0,0,0,0,0
